,artist_name,track_name,track_id,popularity,artist_id,artists_id,artists_names,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
48382,Jota Quest,Amor Maior - Acústico,7K0Nelb1gfXMjaChQS1nzZ,54,5re6NsyXzHg6uvNimzQ3F6,['5re6NsyXzHg6uvNimzQ3F6'],['Jota Quest'],2017,sertanejo universitario,0.582,0.538,2,-9.395,0,0.0353,0.636,2.23e-06,0.868,0.355,76.008,audio_features,7K0Nelb1gfXMjaChQS1nzZ,spotify:track:7K0Nelb1gfXMjaChQS1nzZ,https://api.spotify.com/v1/tracks/7K0Nelb1gfXMjaChQS1nzZ,https://api.spotify.com/v1/audio-analysis/7K0Nelb1gfXMjaChQS1nzZ,235386,4
45614,2 Chainz,Good Drank,39pS70eeDvyCAF3t8NAlVV,64,17lzZA2AlOHwCwFALHttmp,"['17lzZA2AlOHwCwFALHttmp', '13y7CgLHjMVRMDqxdx0Xdo', '0VRj0yCOv2FXJNP47XQnx5']","['2 Chainz', 'Gucci Mane', 'Quavo']",2017,pop rap,0.836,0.776,4,-0.804,0,0.239,0.274,0.0,0.113,0.37,130.033,audio_features,39pS70eeDvyCAF3t8NAlVV,spotify:track:39pS70eeDvyCAF3t8NAlVV,https://api.spotify.com/v1/tracks/39pS70eeDvyCAF3t8NAlVV,https://api.spotify.com/v1/audio-analysis/39pS70eeDvyCAF3t8NAlVV,222707,4
35125,$uicideboy$,Behold a Pale Horse,6NPDuyzOz4uKaPwWhHonrn,54,1VPmR4DJC1PlOtd0IADAO0,['1VPmR4DJC1PlOtd0IADAO0'],['$uicideboy$'],2015,underground hip hop,0.789,0.46,5,-10.584,0,0.0696,0.301,0.000344,0.105,0.201,113.024,audio_features,6NPDuyzOz4uKaPwWhHonrn,spotify:track:6NPDuyzOz4uKaPwWhHonrn,https://api.spotify.com/v1/tracks/6NPDuyzOz4uKaPwWhHonrn,https://api.spotify.com/v1/audio-analysis/6NPDuyzOz4uKaPwWhHonrn,144614,4
25313,BLITZERS,Forever In My Heart,5NEDKeWJI7Dfp3oJAMGzkz,29,3Exoh42YMeqnUvYahAGgUE,['3Exoh42YMeqnUvYahAGgUE'],['BLITZERS'],2022,k-pop boy group,0.726,0.417,2,-6.32,1,0.0387,0.661,0.0,0.0863,0.596,95.021,audio_features,5NEDKeWJI7Dfp3oJAMGzkz,spotify:track:5NEDKeWJI7Dfp3oJAMGzkz,https://api.spotify.com/v1/tracks/5NEDKeWJI7Dfp3oJAMGzkz,https://api.spotify.com/v1/audio-analysis/5NEDKeWJI7Dfp3oJAMGzkz,200707,4
7433,Migos,Vaccine,5Qs6gTnyrG0KGYbuCzoK5k,61,6oMuImdp5ZcFhWP0ESe6mG,['6oMuImdp5ZcFhWP0ESe6mG'],['Migos'],2021,atl hip hop,0.845,0.67,4,-4.806,0,0.0595,0.109,0.0,0.0988,0.504,124.036,audio_features,5Qs6gTnyrG0KGYbuCzoK5k,spotify:track:5Qs6gTnyrG0KGYbuCzoK5k,https://api.spotify.com/v1/tracks/5Qs6gTnyrG0KGYbuCzoK5k,https://api.spotify.com/v1/audio-analysis/5Qs6gTnyrG0KGYbuCzoK5k,221959,4
6038,El Mimoso Luis Antonio López,El Peor De Tus Antojos - En Vivo,7hXELkIrMnuJSYvBMQJodl,56,7AUgYiThuW80zSOwY7Ub2g,"['7AUgYiThuW80zSOwY7Ub2g', '4aWhlVjiUjYHpVWBPP8AFc']","['El Mimoso Luis Antonio López', 'Grupo Codiciado']",2021,ranchera,0.366,0.624,0,-2.845,0,0.0433,0.411,0.0,0.68,0.674,97.543,audio_features,7hXELkIrMnuJSYvBMQJodl,spotify:track:7hXELkIrMnuJSYvBMQJodl,https://api.spotify.com/v1/tracks/7hXELkIrMnuJSYvBMQJodl,https://api.spotify.com/v1/audio-analysis/7hXELkIrMnuJSYvBMQJodl,228577,3
35491,Yazin Nizar,Meghaalu Lekunna,4YpxBrMONvVqbmXmYI2P5M,52,2pVurQy6iuWWx707gilSdX,['2pVurQy6iuWWx707gilSdX'],['Yazin Nizar'],2015,filmi,0.736,0.65,0,-5.958,1,0.0318,0.274,1.52e-06,0.179,0.608,134.859,audio_features,4YpxBrMONvVqbmXmYI2P5M,spotify:track:4YpxBrMONvVqbmXmYI2P5M,https://api.spotify.com/v1/tracks/4YpxBrMONvVqbmXmYI2P5M,https://api.spotify.com/v1/audio-analysis/4YpxBrMONvVqbmXmYI2P5M,299291,4
3531,Eric Clapton,Golden Ring - Live,09BuhppxQPlkW3vjHzNxsZ,48,6PAt558ZEZl0DmdXlnjMgD,['6PAt558ZEZl0DmdXlnjMgD'],['Eric Clapton'],2021,album rock,0.665,0.266,7,-12.407,1,0.0289,0.724,0.00406,0.108,0.37,95.896,audio_features,09BuhppxQPlkW3vjHzNxsZ,spotify:track:09BuhppxQPlkW3vjHzNxsZ,https://api.spotify.com/v1/tracks/09BuhppxQPlkW3vjHzNxsZ,https://api.spotify.com/v1/audio-analysis/09BuhppxQPlkW3vjHzNxsZ,204453,4
52774,WARGASM (UK),Spit.,3H6KM1WMpTIMlwlJBwDBkV,55,1NRudBLaT84LXxfsYdFMhB,['1NRudBLaT84LXxfsYdFMhB'],['WARGASM (UK)'],2020,modern alternative rock,0.511,0.728,1,-9.267,1,0.079,0.000293,0.7,0.186,0.16,129.94,audio_features,3H6KM1WMpTIMlwlJBwDBkV,spotify:track:3H6KM1WMpTIMlwlJBwDBkV,https://api.spotify.com/v1/tracks/3H6KM1WMpTIMlwlJBwDBkV,https://api.spotify.com/v1/audio-analysis/3H6KM1WMpTIMlwlJBwDBkV,248000,4
46845,Boosie Badazz,Trust Nobody,5WJsa4hysCasfNgfboNhgG,46,6z7xFFHxYkE9t8bwIF0Bvg,['6z7xFFHxYkE9t8bwIF0Bvg'],['Boosie Badazz'],2017,gangster rap,0.627,0.621,1,-7.41,1,0.4,0.462,0.0,0.195,0.389,79.779,audio_features,5WJsa4hysCasfNgfboNhgG,spotify:track:5WJsa4hysCasfNgfboNhgG,https://api.spotify.com/v1/tracks/5WJsa4hysCasfNgfboNhgG,https://api.spotify.com/v1/audio-analysis/5WJsa4hysCasfNgfboNhgG,200173,4
8141,John Amplificado,Chega E Senta - Ao Vivo,2ookQf9qP2qiBuNFnNXyfl,75,2zjdf1M6DGPcBFnvEYmydy,['2zjdf1M6DGPcBFnvEYmydy'],['John Amplificado'],2021,arrocha,0.608,0.693,11,-4.057,1,0.0559,0.266,0.0,0.0829,0.308,129.882,audio_features,2ookQf9qP2qiBuNFnNXyfl,spotify:track:2ookQf9qP2qiBuNFnNXyfl,https://api.spotify.com/v1/tracks/2ookQf9qP2qiBuNFnNXyfl,https://api.spotify.com/v1/audio-analysis/2ookQf9qP2qiBuNFnNXyfl,153740,4
41739,Bruno & Marrone,Último Beijo,56kClQGx58w4meMz1JwQvB,62,5JXhkyafynxCvxtov7C1PV,"['5JXhkyafynxCvxtov7C1PV', '1AL2GKpmRrKXkYIcASuRFa']","['Bruno & Marrone', 'Wesley Safadão']",2021,sertanejo pop,0.582,0.899,5,-3.531,1,0.143,0.528,0.0,0.247,0.612,156.621,audio_features,56kClQGx58w4meMz1JwQvB,spotify:track:56kClQGx58w4meMz1JwQvB,https://api.spotify.com/v1/tracks/56kClQGx58w4meMz1JwQvB,https://api.spotify.com/v1/audio-analysis/56kClQGx58w4meMz1JwQvB,181279,4
51727,DC The Don,WORST DAY :(,7AH5sjRuKYICTNnWNopD4T,63,3YYbAExunnHv5pW7GUZefk,['3YYbAExunnHv5pW7GUZefk'],['DC The Don'],2020,melodic rap,0.827,0.673,10,-6.032,0,0.246,0.124,0.0,0.301,0.799,130.034,audio_features,7AH5sjRuKYICTNnWNopD4T,spotify:track:7AH5sjRuKYICTNnWNopD4T,https://api.spotify.com/v1/tracks/7AH5sjRuKYICTNnWNopD4T,https://api.spotify.com/v1/audio-analysis/7AH5sjRuKYICTNnWNopD4T,225231,4
42617,Conway the Machine,So Much More,6cspyG3FNuvNznrA7bzlxh,56,67gqUXxHedeUGDTxwBzdjS,['67gqUXxHedeUGDTxwBzdjS'],['Conway the Machine'],2022,southern hip hop,0.588,0.762,6,-4.478,0,0.31,0.0434,0.0,0.129,0.407,157.975,audio_features,6cspyG3FNuvNznrA7bzlxh,spotify:track:6cspyG3FNuvNznrA7bzlxh,https://api.spotify.com/v1/tracks/6cspyG3FNuvNznrA7bzlxh,https://api.spotify.com/v1/audio-analysis/6cspyG3FNuvNznrA7bzlxh,204072,4
29477,Star Cast,"There For You - From “Star"" Season 2",5YwxbpyIzPMLWmcmVIvh3E,55,6UKDgKJpv0MCwiQHbllkfR,"['6UKDgKJpv0MCwiQHbllkfR', '2YCzuHuE3bAycNDV6sJDo8']","['Star Cast', 'Jude Demorest']",2018,post-teen pop,0.885,0.567,8,-8.56,0,0.156,0.177,4.43e-06,0.081,0.522,116.028,audio_features,5YwxbpyIzPMLWmcmVIvh3E,spotify:track:5YwxbpyIzPMLWmcmVIvh3E,https://api.spotify.com/v1/tracks/5YwxbpyIzPMLWmcmVIvh3E,https://api.spotify.com/v1/audio-analysis/5YwxbpyIzPMLWmcmVIvh3E,137787,4
20488,2 Chainz,Caymans (feat. Swae Lee),50wNARabztweoKRu91VyBM,56,17lzZA2AlOHwCwFALHttmp,"['17lzZA2AlOHwCwFALHttmp', '1zNqQNIdeOUZHb8zbZRFMX']","['2 Chainz', 'Swae Lee']",2022,gangster rap,0.723,0.616,1,-6.006,1,0.306,0.167,0.0,0.0879,0.285,175.916,audio_features,50wNARabztweoKRu91VyBM,spotify:track:50wNARabztweoKRu91VyBM,https://api.spotify.com/v1/tracks/50wNARabztweoKRu91VyBM,https://api.spotify.com/v1/audio-analysis/50wNARabztweoKRu91VyBM,193240,4
49584,Fleetwood Mac,Dreams - 2018 Remaster,6XdwXiXCjxq5nh2xLSWEW7,0,08GQAI4eElDnROBrJRGE0X,['08GQAI4eElDnROBrJRGE0X'],['Fleetwood Mac'],2022,rock,0.837,0.41,0,-11.797,1,0.0332,0.144,0.0161,0.141,0.793,120.386,audio_features,6XdwXiXCjxq5nh2xLSWEW7,spotify:track:6XdwXiXCjxq5nh2xLSWEW7,https://api.spotify.com/v1/tracks/6XdwXiXCjxq5nh2xLSWEW7,https://api.spotify.com/v1/audio-analysis/6XdwXiXCjxq5nh2xLSWEW7,257480,4
35176,Gogi Grant,The Wayward Wind,2VqsUEpRPvgiiBdsBuQrJz,38,2Ak3GNswCQfRKDs3P8uWaQ,['2Ak3GNswCQfRKDs3P8uWaQ'],['Gogi Grant'],2015,adult standards,0.528,0.263,11,-15.26,1,0.0357,0.656,2.59e-06,0.192,0.569,138.437,audio_features,2VqsUEpRPvgiiBdsBuQrJz,spotify:track:2VqsUEpRPvgiiBdsBuQrJz,https://api.spotify.com/v1/tracks/2VqsUEpRPvgiiBdsBuQrJz,https://api.spotify.com/v1/audio-analysis/2VqsUEpRPvgiiBdsBuQrJz,157280,3
18058,FKA twigs,jealousy (feat. rema),66fCNfMdIKsXOnSphorrwg,71,6nB0iY1cjSY1KyhYyuIIKH,"['6nB0iY1cjSY1KyhYyuIIKH', '46pWGuE3dSwY3bMMXGBvVS']","['FKA twigs', 'Rema']",2022,r&b,0.828,0.638,1,-5.346,0,0.0767,0.285,7.27e-05,0.133,0.525,113.486,audio_features,66fCNfMdIKsXOnSphorrwg,spotify:track:66fCNfMdIKsXOnSphorrwg,https://api.spotify.com/v1/tracks/66fCNfMdIKsXOnSphorrwg,https://api.spotify.com/v1/audio-analysis/66fCNfMdIKsXOnSphorrwg,159667,5
48226,Amit Mishra,Ding Dang,5BddgREMlA4QjKJLQF99fY,37,2LgKrgRJcbJlt14i1LTzDU,"['2LgKrgRJcbJlt14i1LTzDU', '2UwDJeoMqYers5Jmm75zm2']","['Amit Mishra', 'Antara Mitra']",2017,modern bollywood,0.818,0.762,6,-4.51,0,0.0473,0.0718,2.34e-06,0.0401,0.543,113.034,audio_features,5BddgREMlA4QjKJLQF99fY,spotify:track:5BddgREMlA4QjKJLQF99fY,https://api.spotify.com/v1/tracks/5BddgREMlA4QjKJLQF99fY,https://api.spotify.com/v1/audio-analysis/5BddgREMlA4QjKJLQF99fY,202567,4
47908,Jessie Morales El Original De La Sierra,Creo Estar Sonañdo,2pDG22gxgPsxFjh7aVcDHY,54,268KnHQWmmgiX2O8bxoknW,['268KnHQWmmgiX2O8bxoknW'],['Jessie Morales El Original De La Sierra'],2017,corrido,0.729,0.56,1,-4.813,1,0.0296,0.489,0.0,0.213,0.928,107.984,audio_features,2pDG22gxgPsxFjh7aVcDHY,spotify:track:2pDG22gxgPsxFjh7aVcDHY,https://api.spotify.com/v1/tracks/2pDG22gxgPsxFjh7aVcDHY,https://api.spotify.com/v1/audio-analysis/2pDG22gxgPsxFjh7aVcDHY,163067,4
29577,The Lumineers,Scotland,3FWWh7YVaOwq1PurKgLWnh,57,16oZKvXb6WkQlVAjwo2Wbg,['16oZKvXb6WkQlVAjwo2Wbg'],['The Lumineers'],2018,pop rock,0.581,0.604,10,-9.303,0,0.0256,0.0163,0.0321,0.106,0.208,96.97,audio_features,3FWWh7YVaOwq1PurKgLWnh,spotify:track:3FWWh7YVaOwq1PurKgLWnh,https://api.spotify.com/v1/tracks/3FWWh7YVaOwq1PurKgLWnh,https://api.spotify.com/v1/audio-analysis/3FWWh7YVaOwq1PurKgLWnh,228481,3
17691,Jason Mraz,Live High,0TLBk19j3JxlmxxnQeBLxl,0,4phGZZrJZRo4ElhRtViYdl,['4phGZZrJZRo4ElhRtViYdl'],['Jason Mraz'],2022,pop rock,0.612,0.52,2,-9.665,1,0.0473,0.148,0.0,0.695,0.636,86.031,audio_features,0TLBk19j3JxlmxxnQeBLxl,spotify:track:0TLBk19j3JxlmxxnQeBLxl,https://api.spotify.com/v1/tracks/0TLBk19j3JxlmxxnQeBLxl,https://api.spotify.com/v1/audio-analysis/0TLBk19j3JxlmxxnQeBLxl,254533,4
52022,ZHU,I Admit It (feat. 24kGoldn),5QUbOFOkbDlt4ZY7bdL4Am,61,28j8lBWDdDSHSSt5oPlsX2,"['28j8lBWDdDSHSSt5oPlsX2', '6fWVd57NKTalqvmjRd2t8Z']","['ZHU', '24kGoldn']",2020,electro house,0.746,0.576,11,-4.796,0,0.0345,0.0204,0.0811,0.0959,0.0769,123.036,audio_features,5QUbOFOkbDlt4ZY7bdL4Am,spotify:track:5QUbOFOkbDlt4ZY7bdL4Am,https://api.spotify.com/v1/tracks/5QUbOFOkbDlt4ZY7bdL4Am,https://api.spotify.com/v1/audio-analysis/5QUbOFOkbDlt4ZY7bdL4Am,173951,4
48965,guccihighwaters,oh fuck i'm drunk,2ZpkUn9s1jgKGxsPWnbtMq,60,7EIOmfcBRSR63ZaUptkD09,['7EIOmfcBRSR63ZaUptkD09'],['guccihighwaters'],2017,emo rap,0.71,0.394,3,-9.959,0,0.0368,0.846,2.35e-06,0.11,0.198,120.145,audio_features,2ZpkUn9s1jgKGxsPWnbtMq,spotify:track:2ZpkUn9s1jgKGxsPWnbtMq,https://api.spotify.com/v1/tracks/2ZpkUn9s1jgKGxsPWnbtMq,https://api.spotify.com/v1/audio-analysis/2ZpkUn9s1jgKGxsPWnbtMq,161897,4
30501,Shim,Crucified,6EE6zApke7u8Wql1p5du6N,43,5y7EC8yURkWnpp3kI0T3jp,['5y7EC8yURkWnpp3kI0T3jp'],['Shim'],2018,hard rock,0.465,0.837,5,-4.011,0,0.0492,0.00328,1.05e-06,0.332,0.351,136.036,audio_features,6EE6zApke7u8Wql1p5du6N,spotify:track:6EE6zApke7u8Wql1p5du6N,https://api.spotify.com/v1/tracks/6EE6zApke7u8Wql1p5du6N,https://api.spotify.com/v1/audio-analysis/6EE6zApke7u8Wql1p5du6N,188600,4
44199,Lucky Daye,Intro,1dUAu8jf6WNiHzVAvXzbEE,0,5Vuvs6Py2JRU7WiFDVsI7J,['5Vuvs6Py2JRU7WiFDVsI7J'],['Lucky Daye'],2022,alternative r&b,0.596,0.614,5,-9.02,1,0.372,0.553,5.71e-05,0.0641,0.575,103.493,audio_features,1dUAu8jf6WNiHzVAvXzbEE,spotify:track:1dUAu8jf6WNiHzVAvXzbEE,https://api.spotify.com/v1/tracks/1dUAu8jf6WNiHzVAvXzbEE,https://api.spotify.com/v1/audio-analysis/1dUAu8jf6WNiHzVAvXzbEE,113080,4
36982,Beach House,PPP,5JyJsAZyLTD7W5oWLeB0JK,64,56ZTgzPBDge0OvCGgMO3OY,['56ZTgzPBDge0OvCGgMO3OY'],['Beach House'],2015,pop,0.49,0.466,1,-7.685,1,0.0284,0.364,0.888,0.0568,0.153,104.882,audio_features,5JyJsAZyLTD7W5oWLeB0JK,spotify:track:5JyJsAZyLTD7W5oWLeB0JK,https://api.spotify.com/v1/tracks/5JyJsAZyLTD7W5oWLeB0JK,https://api.spotify.com/v1/audio-analysis/5JyJsAZyLTD7W5oWLeB0JK,368547,3
48794,Iggy Pop,Lust For Life - The Prodigy Remix,5JLrVTFMGGeeB5Iz4Oci0R,46,33EUXrFKGjpUSGacqEHhU4,"['33EUXrFKGjpUSGacqEHhU4', '4k1ELeJKT1ISyDv8JivPpB', '3UKIiIkOIj6NEzAPClAM3t']","['Iggy Pop', 'The Prodigy', 'Liam Howlett']",2017,new wave,0.426,0.983,9,-5.387,1,0.174,0.000201,0.000633,0.115,0.236,193.946,audio_features,5JLrVTFMGGeeB5Iz4Oci0R,spotify:track:5JLrVTFMGGeeB5Iz4Oci0R,https://api.spotify.com/v1/tracks/5JLrVTFMGGeeB5Iz4Oci0R,https://api.spotify.com/v1/audio-analysis/5JLrVTFMGGeeB5Iz4Oci0R,300133,4
48355,Marília Mendonça,Sofrendo por 3 - Ao Vivo,22CaPGsl3Lqwx9PSn0s6M3,59,1yR65psqiazQpeM79CcGh8,['1yR65psqiazQpeM79CcGh8'],['Marília Mendonça'],2017,sertanejo,0.702,0.802,11,-5.512,1,0.172,0.358,0.0,0.905,0.529,90.014,audio_features,22CaPGsl3Lqwx9PSn0s6M3,spotify:track:22CaPGsl3Lqwx9PSn0s6M3,https://api.spotify.com/v1/tracks/22CaPGsl3Lqwx9PSn0s6M3,https://api.spotify.com/v1/audio-analysis/22CaPGsl3Lqwx9PSn0s6M3,153947,4
33212,Adele,Love In The Dark,7B5Npv8NjjTCzk8PLpU66h,78,4dpARuHxo51G3z768sgnrY,['4dpARuHxo51G3z768sgnrY'],['Adele'],2015,pop,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,0.152,109.821,audio_features,7B5Npv8NjjTCzk8PLpU66h,spotify:track:7B5Npv8NjjTCzk8PLpU66h,https://api.spotify.com/v1/tracks/7B5Npv8NjjTCzk8PLpU66h,https://api.spotify.com/v1/audio-analysis/7B5Npv8NjjTCzk8PLpU66h,285935,4
4437,Tinashe,Pasadena,2QuKZ1pchSrl3E7AngBuzA,58,0NIIxcxNHmOoyBx03SfTCD,"['0NIIxcxNHmOoyBx03SfTCD', '6PDLwWvgYNMfBRLqC1h5cJ']","['Tinashe', 'Buddy']",2021,urban contemporary,0.707,0.725,1,-5.981,0,0.196,0.599,0.0,0.0525,0.761,86.032,audio_features,2QuKZ1pchSrl3E7AngBuzA,spotify:track:2QuKZ1pchSrl3E7AngBuzA,https://api.spotify.com/v1/tracks/2QuKZ1pchSrl3E7AngBuzA,https://api.spotify.com/v1/audio-analysis/2QuKZ1pchSrl3E7AngBuzA,176466,4
40671,Black Stone Cherry,Cheaper To Drink Alone,78ExecE0V72aEGQ9OQdvkZ,42,6WMo39FU3nrpSz3qMgRKug,['6WMo39FU3nrpSz3qMgRKug'],['Black Stone Cherry'],2016,post-grunge,0.46,0.871,8,-5.093,1,0.0553,9.74e-05,0.00206,0.0292,0.723,170.096,audio_features,78ExecE0V72aEGQ9OQdvkZ,spotify:track:78ExecE0V72aEGQ9OQdvkZ,https://api.spotify.com/v1/tracks/78ExecE0V72aEGQ9OQdvkZ,https://api.spotify.com/v1/audio-analysis/78ExecE0V72aEGQ9OQdvkZ,231120,4
1871,Becky Hill,My Heart Goes (La Di Da) (feat. Topic),4xMbBESczlHPUO8QeYi56p,83,4EPJlUEBy49EX1wuFOvtjK,"['4EPJlUEBy49EX1wuFOvtjK', '0u6GtibW46tFX7koQ6uNJZ']","['Becky Hill', 'Topic']",2021,pop dance,0.695,0.781,7,-5.578,0,0.0452,0.0185,3.12e-05,0.295,0.456,124.04,audio_features,4xMbBESczlHPUO8QeYi56p,spotify:track:4xMbBESczlHPUO8QeYi56p,https://api.spotify.com/v1/tracks/4xMbBESczlHPUO8QeYi56p,https://api.spotify.com/v1/audio-analysis/4xMbBESczlHPUO8QeYi56p,148960,4
52500,Nirvair Pannu,Bandook,0ay3P82zjXGRurkqKqbHub,62,4vIsAZx8AolYa6paJphDGY,['4vIsAZx8AolYa6paJphDGY'],['Nirvair Pannu'],2020,desi pop,0.696,0.709,0,-7.641,0,0.258,0.033,0.0,0.112,0.622,80.231,audio_features,0ay3P82zjXGRurkqKqbHub,spotify:track:0ay3P82zjXGRurkqKqbHub,https://api.spotify.com/v1/tracks/0ay3P82zjXGRurkqKqbHub,https://api.spotify.com/v1/audio-analysis/0ay3P82zjXGRurkqKqbHub,172500,4
47785,Corinne Bailey Rae,The Scientist,7tn1tcxenMwDXrYTOjS3z1,64,29WzbAQtDnBJF09es0uddn,['29WzbAQtDnBJF09es0uddn'],['Corinne Bailey Rae'],2017,soul,0.306,0.229,10,-11.112,1,0.0331,0.807,0.000269,0.112,0.156,85.492,audio_features,7tn1tcxenMwDXrYTOjS3z1,spotify:track:7tn1tcxenMwDXrYTOjS3z1,https://api.spotify.com/v1/tracks/7tn1tcxenMwDXrYTOjS3z1,https://api.spotify.com/v1/audio-analysis/7tn1tcxenMwDXrYTOjS3z1,196040,4
34955,Pritam,Manma Emotion Jaage,6emsLWJ2bu8vCP7BslV76d,49,1wRPtKGflJrBx9BmLsSwlU,"['1wRPtKGflJrBx9BmLsSwlU', '2LgKrgRJcbJlt14i1LTzDU', '4K4N32uNO1VRSY4hB7v8kg', '2UwDJeoMqYers5Jmm75zm2']","['Pritam', 'Amit Mishra', 'Anushka Manchanda', 'Antara Mitra']",2015,desi pop,0.762,0.822,0,-2.758,1,0.0425,0.0284,0.0,0.367,0.467,101.998,audio_features,6emsLWJ2bu8vCP7BslV76d,spotify:track:6emsLWJ2bu8vCP7BslV76d,https://api.spotify.com/v1/tracks/6emsLWJ2bu8vCP7BslV76d,https://api.spotify.com/v1/audio-analysis/6emsLWJ2bu8vCP7BslV76d,209412,4
30293,LANCO,Born to Love You,77a5Eu7lC3tG0Sukt2O91U,64,2lRH2dgU5Kk4Bc5phmII4T,['2lRH2dgU5Kk4Bc5phmII4T'],['LANCO'],2018,contemporary country,0.659,0.902,7,-6.192,1,0.0296,0.131,9.89e-05,0.0574,0.81,124.988,audio_features,77a5Eu7lC3tG0Sukt2O91U,spotify:track:77a5Eu7lC3tG0Sukt2O91U,https://api.spotify.com/v1/tracks/77a5Eu7lC3tG0Sukt2O91U,https://api.spotify.com/v1/audio-analysis/77a5Eu7lC3tG0Sukt2O91U,230013,4
47492,Josh Ritter,When Will I Be Changed (feat. Bob Weir),5XCat6Ax69Jtggc1jl57bt,38,6igfLpd8s6DBBAuwebRUuo,"['6igfLpd8s6DBBAuwebRUuo', '6YB0tbDGk01Q0P6wcHPjpC']","['Josh Ritter', 'Bob Weir']",2017,folk rock,0.476,0.34,6,-9.732,1,0.0299,0.781,0.000522,0.11,0.267,120.143,audio_features,5XCat6Ax69Jtggc1jl57bt,spotify:track:5XCat6Ax69Jtggc1jl57bt,https://api.spotify.com/v1/tracks/5XCat6Ax69Jtggc1jl57bt,https://api.spotify.com/v1/audio-analysis/5XCat6Ax69Jtggc1jl57bt,352867,4
31012,Laylow,Maladresse,4x3omab5OOnLJZEPt4SA8f,65,0LnhY2fzptb0QEs5Q5gM7S,['0LnhY2fzptb0QEs5Q5gM7S'],['Laylow'],2018,french hip hop,0.968,0.588,8,-5.47,1,0.0987,0.013,0.0,0.0447,0.352,120.0,audio_features,4x3omab5OOnLJZEPt4SA8f,spotify:track:4x3omab5OOnLJZEPt4SA8f,https://api.spotify.com/v1/tracks/4x3omab5OOnLJZEPt4SA8f,https://api.spotify.com/v1/audio-analysis/4x3omab5OOnLJZEPt4SA8f,164926,4
51622,Jimmy Buffett,Delaney Talks to Statues,7dJ81CdYo5Qo597OcZ3s4u,31,28AyklUmMECPwdfo8NEsV0,['28AyklUmMECPwdfo8NEsV0'],['Jimmy Buffett'],2020,soft rock,0.695,0.742,2,-7.963,1,0.0288,0.192,0.0,0.212,0.855,120.021,audio_features,7dJ81CdYo5Qo597OcZ3s4u,spotify:track:7dJ81CdYo5Qo597OcZ3s4u,https://api.spotify.com/v1/tracks/7dJ81CdYo5Qo597OcZ3s4u,https://api.spotify.com/v1/audio-analysis/7dJ81CdYo5Qo597OcZ3s4u,199639,4
53287,Russell Dickerson,Forever For A Little While,2GqSBgtyk6MNnrAyiu66LQ,47,1E2AEtxaFaJtH0lO7kgNKw,['1E2AEtxaFaJtH0lO7kgNKw'],['Russell Dickerson'],2020,country rock,0.456,0.821,9,-4.467,1,0.0454,0.154,0.0,0.295,0.429,168.072,audio_features,2GqSBgtyk6MNnrAyiu66LQ,spotify:track:2GqSBgtyk6MNnrAyiu66LQ,https://api.spotify.com/v1/tracks/2GqSBgtyk6MNnrAyiu66LQ,https://api.spotify.com/v1/audio-analysis/2GqSBgtyk6MNnrAyiu66LQ,180187,4
39640,Bryan Ferry,Loop De Li - Leo Zero Remix,2MthgFwnR3SEUxjLTIaHlf,39,5RNFFojXkPRmlJZIwXeKQC,"['5RNFFojXkPRmlJZIwXeKQC', '6iG6qr6AuNhUacNPi9dOHp']","['Bryan Ferry', 'Leo Zero']",2016,new wave pop,0.723,0.948,6,-3.18,0,0.0441,0.0036,0.49,0.119,0.828,108.007,audio_features,2MthgFwnR3SEUxjLTIaHlf,spotify:track:2MthgFwnR3SEUxjLTIaHlf,https://api.spotify.com/v1/tracks/2MthgFwnR3SEUxjLTIaHlf,https://api.spotify.com/v1/audio-analysis/2MthgFwnR3SEUxjLTIaHlf,423818,4
29945,Rae Sremmurd,Guatemala - From Swaecation,0TCnOEVeLQMXOUrpPlM7uY,69,7iZtZyCzp3LItcw1wtPI3D,"['7iZtZyCzp3LItcw1wtPI3D', '1zNqQNIdeOUZHb8zbZRFMX', '7EEiVZvj6RCEtVX2F2pyxu']","['Rae Sremmurd', 'Swae Lee', 'Slim Jxmmi']",2018,melodic rap,0.849,0.699,4,-5.193,0,0.0574,0.185,0.00118,0.0954,0.0778,100.989,audio_features,0TCnOEVeLQMXOUrpPlM7uY,spotify:track:0TCnOEVeLQMXOUrpPlM7uY,https://api.spotify.com/v1/tracks/0TCnOEVeLQMXOUrpPlM7uY,https://api.spotify.com/v1/audio-analysis/0TCnOEVeLQMXOUrpPlM7uY,256341,4
47383,Dorothy,Down To The Bottom,5jddjli3YTIxueb3xFdLaA,59,6IOvhXyk5edbA2DVaeP9Up,['6IOvhXyk5edbA2DVaeP9Up'],['Dorothy'],2017,modern alternative rock,0.613,0.608,11,-5.429,0,0.0263,0.0147,0.0,0.245,0.523,87.467,audio_features,5jddjli3YTIxueb3xFdLaA,spotify:track:5jddjli3YTIxueb3xFdLaA,https://api.spotify.com/v1/tracks/5jddjli3YTIxueb3xFdLaA,https://api.spotify.com/v1/audio-analysis/5jddjli3YTIxueb3xFdLaA,152468,4
